                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     86,                 1.2747,                 1.3662,                 1.4068,                0.81808,                0.72894,                0.81607,                0.54755,                 1.1747,                0.92582,                 1.3013,               0.007195,               0.007195,               0.007195
                     87,                 1.2734,                 1.3653,                 1.4061,                 0.8168,                0.73093,                 0.8165,                0.54769,                 1.1745,                0.92473,                 1.3014,               0.007162,               0.007162,               0.007162
                     88,                  1.276,                 1.3688,                 1.4057,                0.81684,                0.73145,                  0.817,                0.54828,                 1.1742,                0.92323,                 1.3013,               0.007129,               0.007129,               0.007129
                     89,                 1.2701,                 1.3585,                 1.4006,                0.81818,                0.73111,                0.81725,                0.54851,                 1.1738,                0.92316,                 1.3009,               0.007096,               0.007096,               0.007096
                     90,                 1.2699,                 1.3594,                 1.4009,                0.81889,                0.72991,                0.81743,                0.54852,                 1.1733,                0.92216,                 1.3003,               0.007063,               0.007063,               0.007063
                     91,                 1.2682,                 1.3562,                 1.4008,                0.81828,                0.72992,                0.81767,                0.54867,                 1.1737,                0.92147,                 1.3001,                0.00703,                0.00703,                0.00703
                     92,                 1.2687,                 1.3589,                 1.3989,                0.81943,                0.72987,                0.81819,                0.54927,                 1.1736,                 0.9202,                 1.2992,               0.006997,               0.006997,               0.006997
                     93,                 1.2711,                   1.36,                 1.4005,                0.81916,                0.73169,                0.81902,                0.54961,                 1.1733,                0.91877,                 1.2986,               0.006964,               0.006964,               0.006964
                     94,                 1.2674,                 1.3521,                 1.3981,                0.82106,                0.73145,                0.81949,                0.55005,                 1.1734,                0.91742,                 1.2986,               0.006931,               0.006931,               0.006931
                     95,                 1.2692,                 1.3478,                 1.3997,                0.82213,                0.73163,                0.82011,                0.55038,                 1.1734,                0.91664,                 1.2981,               0.006898,               0.006898,               0.006898
                     96,                 1.2679,                 1.3505,                 1.4006,                0.82082,                0.73323,                0.82052,                0.55068,                 1.1732,                0.91558,                  1.298,               0.006865,               0.006865,               0.006865
                     97,                 1.2646,                 1.3562,                 1.3984,                0.82158,                0.73364,                0.82129,                0.55119,                 1.1726,                0.91304,                 1.2975,               0.006832,               0.006832,               0.006832
                     98,                 1.2646,                 1.3514,                 1.4002,                0.82328,                0.73322,                0.82161,                0.55148,                 1.1728,                0.91106,                 1.2974,               0.006799,               0.006799,               0.006799
                     99,                 1.2639,                 1.3477,                 1.3976,                0.82547,                0.73471,                0.82301,                0.55204,                 1.1725,                0.90893,                  1.297,               0.006766,               0.006766,               0.006766
                    100,                 1.2632,                 1.3417,                 1.3955,                0.82436,                0.73549,                 0.8233,                0.55276,                 1.1723,                0.90755,                 1.2966,               0.006733,               0.006733,               0.006733
                    101,                 1.2642,                 1.3481,                 1.3993,                0.82113,                0.73806,                0.82344,                0.55281,                 1.1721,                0.90756,                 1.2965,                 0.0067,                 0.0067,                 0.0067
                    102,                  1.265,                 1.3441,                 1.3965,                0.82079,                0.73963,                0.82418,                0.55328,                  1.171,                0.90596,                 1.2957,               0.006667,               0.006667,               0.006667
                    103,                 1.2639,                 1.3429,                 1.3995,                0.82243,                0.73933,                0.82431,                0.55377,                 1.1702,                0.90522,                 1.2953,               0.006634,               0.006634,               0.006634
                    104,                 1.2629,                 1.3398,                 1.3981,                 0.8217,                0.73916,                0.82467,                0.55391,                 1.1701,                0.90468,                 1.2952,               0.006601,               0.006601,               0.006601
                    105,                 1.2601,                 1.3418,                 1.3943,                 0.8211,                   0.74,                0.82492,                0.55418,                 1.1702,                0.90365,                 1.2948,               0.006568,               0.006568,               0.006568
                    106,                 1.2615,                 1.3401,                 1.3927,                0.82213,                0.73982,                0.82524,                0.55452,                 1.1699,                0.90228,                 1.2941,               0.006535,               0.006535,               0.006535
                    107,                 1.2639,                 1.3435,                 1.3953,                0.82202,                0.73923,                0.82529,                0.55445,                 1.1693,                0.90155,                 1.2936,               0.006502,               0.006502,               0.006502
                    108,                 1.2623,                 1.3374,                 1.3958,                0.81993,                0.73966,                0.82505,                0.55474,                 1.1689,                0.90088,                 1.2932,               0.006469,               0.006469,               0.006469
                    109,                 1.2609,                  1.333,                 1.3959,                0.81919,                0.74199,                0.82574,                0.55517,                 1.1688,                 0.8995,                  1.293,               0.006436,               0.006436,               0.006436
                    110,                 1.2608,                  1.335,                 1.3949,                0.81981,                0.74125,                0.82591,                0.55538,                 1.1686,                  0.899,                 1.2929,               0.006403,               0.006403,               0.006403
                    111,                 1.2613,                 1.3312,                 1.3898,                0.81993,                0.74208,                0.82606,                0.55573,                 1.1682,                0.89779,                 1.2923,                0.00637,                0.00637,                0.00637
                    112,                 1.2609,                 1.3328,                 1.3943,                0.81818,                  0.745,                0.82675,                0.55588,                 1.1676,                0.89743,                  1.292,               0.006337,               0.006337,               0.006337
                    113,                 1.2593,                 1.3288,                 1.3919,                0.81777,                0.74538,                0.82685,                0.55593,                 1.1672,                0.89667,                 1.2914,               0.006304,               0.006304,               0.006304
                    114,                 1.2586,                 1.3254,                 1.3939,                0.81915,                0.74532,                0.82702,                0.55636,                 1.1668,                0.89547,                  1.291,               0.006271,               0.006271,               0.006271
                    115,                 1.2549,                 1.3288,                 1.3912,                0.82086,                0.74526,                0.82765,                 0.5566,                 1.1668,                0.89402,                  1.291,               0.006238,               0.006238,               0.006238
                    116,                 1.2562,                 1.3306,                 1.3928,                 0.8221,                0.74459,                 0.8278,                0.55705,                 1.1665,                0.89316,                 1.2908,               0.006205,               0.006205,               0.006205
                    117,                 1.2564,                 1.3267,                 1.3917,                0.82409,                0.74387,                0.82789,                0.55718,                 1.1667,                0.89302,                 1.2913,               0.006172,               0.006172,               0.006172
                    118,                 1.2555,                 1.3241,                 1.3881,                0.82303,                0.74476,                0.82836,                0.55709,                 1.1667,                0.89268,                 1.2908,               0.006139,               0.006139,               0.006139
                    119,                 1.2538,                 1.3226,                 1.3881,                0.82235,                0.74563,                0.82867,                0.55757,                 1.1659,                0.89151,                 1.2901,               0.006106,               0.006106,               0.006106
                    120,                 1.2538,                 1.3216,                 1.3886,                0.82308,                0.74502,                0.82893,                0.55756,                 1.1655,                0.89094,                 1.2899,               0.006073,               0.006073,               0.006073
                    121,                 1.2544,                 1.3235,                 1.3916,                0.82103,                0.74727,                0.82906,                0.55761,                 1.1656,                0.89059,                 1.2901,                0.00604,                0.00604,                0.00604
                    122,                 1.2552,                 1.3187,                 1.3904,                0.81773,                 0.7493,                0.82866,                0.55766,                 1.1655,                0.89016,                 1.2901,               0.006007,               0.006007,               0.006007
                    123,                 1.2507,                 1.3113,                 1.3905,                0.82247,                0.74663,                0.82876,                0.55755,                 1.1653,                0.88976,                 1.2902,               0.005974,               0.005974,               0.005974
                    124,                 1.2544,                 1.3178,                 1.3889,                0.82468,                0.74485,                0.82876,                0.55756,                 1.1649,                0.88933,                 1.2897,               0.005941,               0.005941,               0.005941
                    125,                 1.2532,                 1.3209,                 1.3916,                0.82487,                 0.7451,                 0.8294,                0.55779,                 1.1645,                0.88876,                 1.2893,               0.005908,               0.005908,               0.005908
                    126,                  1.254,                 1.3145,                 1.3888,                0.82396,                0.74629,                0.82977,                0.55829,                 1.1639,                0.88686,                 1.2888,               0.005875,               0.005875,               0.005875
                    127,                 1.2512,                 1.3107,                 1.3894,                  0.824,                0.74706,                 0.8303,                0.55857,                 1.1641,                0.88572,                 1.2888,               0.005842,               0.005842,               0.005842
                    128,                 1.2491,                  1.312,                 1.3902,                0.82614,                0.74597,                0.83058,                0.55882,                 1.1642,                0.88532,                 1.2889,               0.005809,               0.005809,               0.005809
                    129,                 1.2513,                 1.3155,                 1.3914,                0.82453,                0.74673,                0.83071,                0.55878,                 1.1635,                0.88499,                 1.2884,               0.005776,               0.005776,               0.005776
                    130,                 1.2503,                 1.3115,                  1.393,                0.82316,                0.74861,                 0.8309,                0.55916,                 1.1633,                0.88431,                 1.2884,               0.005743,               0.005743,               0.005743
                    131,                 1.2491,                 1.3064,                 1.3909,                0.82496,                 0.7479,                0.83083,                0.55949,                 1.1631,                0.88425,                 1.2882,                0.00571,                0.00571,                0.00571
                    132,                 1.2492,                 1.3083,                 1.3889,                0.82479,                0.74902,                0.83096,                0.55972,                 1.1632,                0.88381,                 1.2882,               0.005677,               0.005677,               0.005677
                    133,                 1.2509,                   1.31,                   1.39,                0.82485,                  0.749,                0.83116,                0.55984,                 1.1629,                 0.8825,                 1.2878,               0.005644,               0.005644,               0.005644
                    134,                 1.2472,                 1.3076,                 1.3904,                0.82476,                0.75014,                 0.8318,                0.56008,                 1.1627,                 0.8811,                 1.2874,               0.005611,               0.005611,               0.005611
                    135,                 1.2493,                 1.3022,                 1.3881,                0.82457,                0.75153,                0.83203,                0.56045,                 1.1623,                0.88041,                  1.287,               0.005578,               0.005578,               0.005578
                    136,                 1.2513,                 1.3031,                 1.3923,                0.82373,                 0.7529,                0.83177,                 0.5604,                  1.162,                0.87999,                 1.2871,               0.005545,               0.005545,               0.005545
                    137,                 1.2475,                 1.2982,                 1.3879,                0.82284,                0.75363,                0.83241,                0.56085,                 1.1613,                0.87944,                  1.287,               0.005512,               0.005512,               0.005512
                    138,                  1.246,                 1.2964,                  1.386,                0.82245,                0.75493,                0.83276,                0.56069,                  1.161,                0.87844,                 1.2867,               0.005479,               0.005479,               0.005479
                    139,                 1.2482,                 1.2972,                 1.3865,                0.82529,                  0.752,                0.83242,                 0.5605,                  1.161,                0.87809,                 1.2865,               0.005446,               0.005446,               0.005446
                    140,                 1.2465,                 1.2943,                 1.3841,                0.82582,                0.75281,                0.83263,                0.56087,                  1.161,                0.87705,                 1.2864,               0.005413,               0.005413,               0.005413
                    141,                  1.245,                 1.2954,                 1.3859,                0.82611,                0.75408,                0.83337,                0.56126,                 1.1604,                0.87565,                 1.2859,                0.00538,                0.00538,                0.00538
                    142,                 1.2458,                 1.2948,                 1.3864,                 0.8279,                0.75242,                0.83361,                0.56165,                 1.1602,                0.87489,                 1.2857,               0.005347,               0.005347,               0.005347
